# Interpolación de Taylor
# Archivo base: Taylor.txt
# x0 = 0.0000000000, n = 3, dx = 0.0100000000, rango = [0.0000000000, 2.0000000000]
# x		P(x)
0.0000000000	1.0000000000
0.0100000000	1.0100500000
0.0200000000	1.0202000000
0.0300000000	1.0304500000
0.0400000000	1.0408000000
0.0500000000	1.0512500000
0.0600000000	1.0618000000
0.0700000000	1.0724500000
0.0800000000	1.0832000000
0.0900000000	1.0940500000
0.1000000000	1.1050000000
0.1100000000	1.1160500000
0.1200000000	1.1272000000
0.1300000000	1.1384500000
0.1400000000	1.1498000000
0.1500000000	1.1612500000
0.1600000000	1.1728000000
0.1700000000	1.1844500000
0.1800000000	1.1962000000
0.1900000000	1.2080500000
0.2000000000	1.2200000000
0.2100000000	1.2320500000
0.2200000000	1.2442000000
0.2300000000	1.2564500000
0.2400000000	1.2688000000
0.2500000000	1.2812500000
0.2600000000	1.2938000000
0.2700000000	1.3064500000
0.2800000000	1.3192000000
0.2900000000	1.3320500000
0.3000000000	1.3450000000
0.3100000000	1.3580500000
0.3200000000	1.3712000000
0.3300000000	1.3844500000
0.3400000000	1.3978000000
0.3500000000	1.4112500000
0.3600000000	1.4248000000
0.3700000000	1.4384500000
0.3800000000	1.4522000000
0.3900000000	1.4660500000
0.4000000000	1.4800000000
0.4100000000	1.4940500000
0.4200000000	1.5082000000
0.4300000000	1.5224500000
0.4400000000	1.5368000000
0.4500000000	1.5512500000
0.4600000000	1.5658000000
0.4700000000	1.5804500000
0.4800000000	1.5952000000
0.4900000000	1.6100500000
0.5000000000	1.6250000000
0.5100000000	1.6400500000
0.5200000000	1.6552000000
0.5300000000	1.6704500000
0.5400000000	1.6858000000
0.5500000000	1.7012500000
0.5600000000	1.7168000000
0.5700000000	1.7324500000
0.5800000000	1.7482000000
0.5900000000	1.7640500000
0.6000000000	1.7800000000
0.6100000000	1.7960500000
0.6200000000	1.8122000000
0.6300000000	1.8284500000
0.6400000000	1.8448000000
0.6500000000	1.8612500000
0.6600000000	1.8778000000
0.6700000000	1.8944500000
0.6800000000	1.9112000000
0.6900000000	1.9280500000
0.7000000000	1.9450000000
0.7100000000	1.9620500000
0.7200000000	1.9792000000
0.7300000000	1.9964500000
0.7400000000	2.0138000000
0.7500000000	2.0312500000
0.7600000000	2.0488000000
0.7700000000	2.0664500000
0.7800000000	2.0842000000
0.7900000000	2.1020500000
0.8000000000	2.1200000000
0.8100000000	2.1380500000
0.8200000000	2.1562000000
0.8300000000	2.1744500000
0.8400000000	2.1928000000
0.8500000000	2.2112500000
0.8600000000	2.2298000000
0.8700000000	2.2484500000
0.8800000000	2.2672000000
0.8900000000	2.2860500000
0.9000000000	2.3050000000
0.9100000000	2.3240500000
0.9200000000	2.3432000000
0.9300000000	2.3624500000
0.9400000000	2.3818000000
0.9500000000	2.4012500000
0.9600000000	2.4208000000
0.9700000000	2.4404500000
0.9800000000	2.4602000000
0.9900000000	2.4800500000
1.0000000000	2.5000000000
1.0100000000	2.5200500000
1.0200000000	2.5402000000
1.0300000000	2.5604500000
1.0400000000	2.5808000000
1.0500000000	2.6012500000
1.0600000000	2.6218000000
1.0700000000	2.6424500000
1.0800000000	2.6632000000
1.0900000000	2.6840500000
1.1000000000	2.7050000000
1.1100000000	2.7260500000
1.1200000000	2.7472000000
1.1300000000	2.7684500000
1.1400000000	2.7898000000
1.1500000000	2.8112500000
1.1600000000	2.8328000000
1.1700000000	2.8544500000
1.1800000000	2.8762000000
1.1900000000	2.8980500000
1.2000000000	2.9200000000
1.2100000000	2.9420500000
1.2200000000	2.9642000000
1.2300000000	2.9864500000
1.2400000000	3.0088000000
1.2500000000	3.0312500000
1.2600000000	3.0538000000
1.2700000000	3.0764500000
1.2800000000	3.0992000000
1.2900000000	3.1220500000
1.3000000000	3.1450000000
1.3100000000	3.1680500000
1.3200000000	3.1912000000
1.3300000000	3.2144500000
1.3400000000	3.2378000000
1.3500000000	3.2612500000
1.3600000000	3.2848000000
1.3700000000	3.3084500000
1.3800000000	3.3322000000
1.3900000000	3.3560500000
1.4000000000	3.3800000000
1.4100000000	3.4040500000
1.4200000000	3.4282000000
1.4300000000	3.4524500000
1.4400000000	3.4768000000
1.4500000000	3.5012500000
1.4600000000	3.5258000000
1.4700000000	3.5504500000
1.4800000000	3.5752000000
1.4900000000	3.6000500000
1.5000000000	3.6250000000
1.5100000000	3.6500500000
1.5200000000	3.6752000000
1.5300000000	3.7004500000
1.5400000000	3.7258000000
1.5500000000	3.7512500000
1.5600000000	3.7768000000
1.5700000000	3.8024500000
1.5800000000	3.8282000000
1.5900000000	3.8540500000
1.6000000000	3.8800000000
1.6100000000	3.9060500000
1.6200000000	3.9322000000
1.6300000000	3.9584500000
1.6400000000	3.9848000000
1.6500000000	4.0112500000
1.6600000000	4.0378000000
1.6700000000	4.0644500000
1.6800000000	4.0912000000
1.6900000000	4.1180500000
1.7000000000	4.1450000000
1.7100000000	4.1720500000
1.7200000000	4.1992000000
1.7300000000	4.2264500000
1.7400000000	4.2538000000
1.7500000000	4.2812500000
1.7600000000	4.3088000000
1.7700000000	4.3364500000
1.7800000000	4.3642000000
1.7900000000	4.3920500000
1.8000000000	4.4200000000
1.8100000000	4.4480500000
1.8200000000	4.4762000000
1.8300000000	4.5044500000
1.8400000000	4.5328000000
1.8500000000	4.5612500000
1.8600000000	4.5898000000
1.8700000000	4.6184500000
1.8800000000	4.6472000000
1.8900000000	4.6760500000
1.9000000000	4.7050000000
1.9100000000	4.7340500000
1.9200000000	4.7632000000
1.9300000000	4.7924500000
1.9400000000	4.8218000000
1.9500000000	4.8512500000
1.9600000000	4.8808000000
1.9700000000	4.9104500000
1.9800000000	4.9402000000
1.9900000000	4.9700500000
2.0000000000	5.0000000000
