# Interpolación por Mínimos Cuadrados
Interpolación Cos con Lambda = 0e+00 (archivo 1)
#a0: -1.154864 , a1: 1.717933 , a2: -0.547722 , a3: 0.000000 , a4: 6.271174 , a5: 5.424355 , a6: 0.000000 , 

# m = 3  ,p = 7,lambda = 0.000000, dx = 0.0500000000, rango = [0.2730000000, 1.6000000000]
#

# x		P(x)
0.2730000000	0.0200567741
0.3230000000	0.0218718374
0.3730000000	0.0239425168
0.4230000000	0.0262463847
0.4730000000	0.0287580001
0.5230000000	0.0314489913
0.5730000000	0.0342881489
0.6230000000	0.0372415271
0.6730000000	0.0402725550
0.7230000000	0.0433421563
0.7730000000	0.0464088775
0.8230000000	0.0494290241
0.8730000000	0.0523568046
0.9230000000	0.0551444818
0.9730000000	0.0577425305
1.0230000000	0.0600998026
1.0730000000	0.0621636969
1.1230000000	0.0638803349
1.1730000000	0.0651947421
1.2230000000	0.0660510324
1.2730000000	0.0663925977
1.3230000000	0.0661623000
1.3730000000	0.0653026662
1.4230000000	0.0637560863
1.4730000000	0.0614650115
1.5230000000	0.0583721549
1.5730000000	0.0544206917
