# Interpolación por Mínimos Cuadrados
Interpolación Cos con Lambda = 1e-05 (archivo 1)
#a0: -0.574436 , a1: 0.899549 , a2: -0.307149 , a3: 0.000000 , a4: 0.955330 , a5: 0.825311 , a6: 0.000000 , 

# m = 3  ,p = 7,lambda = 0.000010, dx = 0.0500000000, rango = [0.2730000000, 1.6000000000]
#

# x		P(x)
0.2730000000	0.0212552610
0.3230000000	0.0225327693
0.3730000000	0.0239967409
0.4230000000	0.0256343912
0.4730000000	0.0274312166
0.5230000000	0.0293710410
0.5730000000	0.0314360674
0.6230000000	0.0336069359
0.6730000000	0.0358627855
0.7230000000	0.0381813222
0.7730000000	0.0405388905
0.8230000000	0.0429105505
0.8730000000	0.0452701586
0.9230000000	0.0475904531
0.9730000000	0.0498431426
1.0230000000	0.0519989992
1.0730000000	0.0540279536
1.1230000000	0.0558991950
1.1730000000	0.0575812721
1.2230000000	0.0590421978
1.2730000000	0.0602495554
1.3230000000	0.0611706070
1.3730000000	0.0617724036
1.4230000000	0.0620218959
1.4730000000	0.0618860465
1.5230000000	0.0613319429
1.5730000000	0.0603269102
