# Interpolación de Hermite
# n = 4, dx = 0.0010000000, rango = [0.3000000000, 0.3550000000]
# x		P(x)
0.3000000000	0.2955200000
0.3010000000	0.3768595157
0.3020000000	0.4310732306
0.3030000000	0.4634479946
0.3040000000	0.4786218002
0.3050000000	0.4806336241
0.3060000000	0.4729671519
0.3070000000	0.4585902797
0.3080000000	0.4399919516
0.3090000000	0.4192175715
0.3100000000	0.3979039391
0.3110000000	0.3773143885
0.3120000000	0.3583745655
0.3130000000	0.3417090603
0.3140000000	0.3276789145
0.3150000000	0.3164198515
0.3160000000	0.3078809315
0.3170000000	0.3018632072
0.3180000000	0.2980578594
0.3190000000	0.2960832153
0.3200000000	0.2955200000
0.3210000000	0.2959441472
0.3220000000	0.2969564903
0.3230000000	0.2982086771
0.3240000000	0.2994246965
0.3250000000	0.3004174743
0.3260000000	0.3011000919
0.3270000000	0.3014912933
0.3280000000	0.3017150951
0.3290000000	0.3019944742
0.3300000000	0.3026393000
0.3310000000	0.3040288941
0.3320000000	0.3065898343
0.3330000000	0.3107698868
0.3340000000	0.3170092337
0.3350000000	0.3257104746
0.3360000000	0.3372092167
0.3370000000	0.3517474251
0.3380000000	0.3694520891
0.3390000000	0.3903221670
0.3400000000	0.4142272022
0.3410000000	0.4409214618
0.3420000000	0.4700779232
0.3430000000	0.5013469433
0.3440000000	0.5344449681
0.3450000000	0.5692791951
0.3460000000	0.6061146755
0.3470000000	0.6457909435
0.3480000000	0.6899958839
0.3490000000	0.7416051980
0.3500000000	0.8050965000
0.3510000000	0.8870477712
0.3520000000	0.9967306227
0.3530000000	1.1468095589
0.3540000000	1.3541592053
