# Metodo: P3 : Método de Euler
# Intervalo: a = 0.000000000000000, b = 25.000000000000000
# N = 200
t,X,Y
13.750000000000000,37.599106363453428,2.040266539141882
13.875000000000000,39.306459234742370,2.056787456245792
14.000000000000000,41.089880873796716,2.083538178493645
14.125000000000000,42.951747162498351,2.121319825351425
14.250000000000000,44.894327136847368,2.171141722085490
14.375000000000000,46.919731613543267,2.234259396730763
14.500000000000000,49.029848778908730,2.312222154400415
14.625000000000000,51.226263437063803,2.406932658859171
14.750000000000000,53.510155734386511,2.520721621539982
14.875000000000000,55.882174056409647,2.656441553164448
15.000000000000000,58.342275368429746,2.817584619426271
15.125000000000000,60.889524466935289,3.008431013487350
15.250000000000000,63.521841339225698,3.234235971821737
15.375000000000000,66.235683001611710,3.501465669374634
15.500000000000000,69.025642718927416,3.818094766525628
15.625000000000000,71.883945353126077,4.193981319884029
15.750000000000000,74.799812791758587,4.641337969426029
15.875000000000000,77.758668206109733,5.175321404730427
16.000000000000000,80.741142891481796,5.814764301672316
16.125000000000000,83.721845926492259,6.583073678169718
16.250000000000000,86.667857292352311,7.509314165946353
16.375000000000000,89.536913777850151,8.629479233782542
16.500000000000000,92.275281356011053,9.987920007450228
16.625000000000000,94.815359633901802,11.638837627145510
16.750000000000000,97.073161321085516,13.647633018528830
16.875000000000000,98.945976903407892,16.091724001444486
17.000000000000000,100.310800207966671,19.060159236525991
17.125000000000000,101.024475611873829,22.650970310056561
17.250000000000000,100.927018997701950,26.964742672362468
17.375000000000000,99.850059981673288,32.092497806016026
17.500000000000000,97.632577861249011,38.096006789230127
17.625000000000000,94.145531218944055,44.979713738832135
17.750000000000000,89.324869930849886,52.656329616501785
17.875000000000000,83.208193890824925,60.913316062687800
18.000000000000000,75.964507805042412,69.393884620166047
18.125000000000000,67.901920543130198,77.609978991470538
18.250000000000000,59.439816659912827,84.999847644467888
18.375000000000000,51.043962932666157,91.025442040330720
18.500000000000000,43.141987678068031,95.281008293426702
18.625000000000000,36.050209869036380,97.570917210612155
18.750000000000000,29.938453266735081,97.926500111902147
18.875000000000000,24.838898048927838,96.562682948840373
19.000000000000000,20.684194017905556,93.802132735610752
19.125000000000000,17.352905315008253,90.000056311340197
19.250000000000000,14.706585055847447,85.490117739814956
19.375000000000000,12.613062010696066,80.555750568761589
19.500000000000000,10.957592087436471,75.421332708956050
19.625000000000000,9.645990245148262,70.255203508792709
19.750000000000000,8.603507490043054,65.178016055099009
19.875000000000000,7.771973878583778,60.272398153873156
20.000000000000000,7.106592688397084,55.591910412633912
20.125000000000000,6.573016928653926,51.168542930578814
20.250000000000000,6.144921452567811,47.018642271850525
20.375000000000000,5.802084332170663,43.147439902420327
20.500000000000000,5.528912107459203,39.552438031642730
20.625000000000000,5.313323317428634,36.225904844827410
20.750000000000000,5.145909607259378,33.156694201952215
20.875000000000000,5.019307047335076,30.331561166568506
21.000000000000000,4.927724707581757,27.736104878731748
21.125000000000000,4.866590192029083,25.355437572604713
21.250000000000000,4.832282023068289,23.174653071284893
21.375000000000000,4.821926590510471,21.179148835009645
21.500000000000000,4.833243242939193,19.354841316687927
21.625000000000000,4.864425429059058,17.688303821053755
21.750000000000000,4.914048971977884,16.166848314297542
21.875000000000000,4.981000880814036,14.778566950342402
22.000000000000000,5.064423801111883,13.512344913424032
22.125000000000000,5.163672448493627,12.357853115498215
22.250000000000000,5.278279283194492,11.305527032706603
22.375000000000000,5.407927356828973,10.346536300662643
22.500000000000000,5.552428762075672,9.472748456134114
22.625000000000000,5.711707487966025,8.676689298348975
22.750000000000000,5.885785762083024,7.951501663317964
22.875000000000000,6.074773170813618,7.290903898407935
23.000000000000000,6.278858007719984,6.689148947322099
23.125000000000000,6.498300421132352,6.140984674833974
23.250000000000000,6.733427024767028,5.641615851834169
23.375000000000000,6.984626706565167,5.186668066491023
23.500000000000000,7.252347426228996,4.772153713190914
23.625000000000000,7.537093834966730,4.394440127382682
23.750000000000000,7.839425584632557,4.050219873972064
23.875000000000000,8.159956219931526,3.736483153822144
24.000000000000000,8.499352568286777,3.450492262926068
24.125000000000000,8.858334558578418,3.189758018679130
24.250000000000000,9.237675413204011,2.952018054921025
24.375000000000000,9.638202168502336,2.735216880169097
24.500000000000000,10.060796487079470,2.537487590291276
24.625000000000000,10.506395732406021,2.357135126686078
24.750000000000000,10.975994281545954,2.192620973020162
24.875000000000000,11.470645056284951,2.042549187094864
