# Metodo: P3 : Método de Taylo 2do Orden
# Intervalo: a = 0.000000000000000, b = 25.000000000000000
# N = 200
t,X,Y
0.000000000000000,30.000000000000000,4.000000000000000
0.125000000000000,31.191050000000000,3.946096875000000
0.250000000000000,32.431229138034341,3.906269971321050
0.375000000000000,33.721561612557111,3.880653908846073
0.500000000000000,35.062985849819610,3.869531294810344
0.625000000000000,36.456329331296665,3.873347026866938
0.750000000000000,37.902278915401035,3.892726202198847
0.875000000000000,39.401345795183059,3.928496312729815
1.000000000000000,40.953824063218408,3.981714555616034
1.125000000000000,42.559741649270767,4.053701268303055
1.250000000000000,44.218802149160981,4.146080713566262
1.375000000000000,45.930315767609369,4.260830697080448
1.500000000000000,47.693117246536435,4.400342802263274
1.625000000000000,49.505468236980356,4.567495376219236
1.750000000000000,51.364941093132325,4.765741793768494
1.875000000000000,53.268280521364646,4.999216952496816
2.000000000000000,55.211238914666101,5.272865384570630
2.125000000000000,57.188380568133764,5.592594760434039
2.250000000000000,59.192849354403341,5.965458815907811
2.375000000000000,61.216093931121786,6.399873706497317
2.500000000000000,63.247544313289471,6.905871235399423
2.625000000000000,65.274233929304525,7.495390928628080
2.750000000000000,67.280362497813077,8.182609952442077
2.875000000000000,69.246797834928347,8.984304513333837
3.000000000000000,71.150519947003269,9.920227407905406
3.125000000000000,72.964019789117329,11.013472115120082
3.250000000000000,74.654679639851803,12.290772118249473
3.375000000000000,76.184184381108744,13.782652617463549
3.500000000000000,77.508045559323380,15.523308363614929
3.625000000000000,78.575365085130044,17.550025520925149
3.750000000000000,79.329023287540738,19.901900803093749
3.875000000000000,79.706543140349036,22.617549250434799
4.000000000000000,79.641947107524326,25.731458237661590
4.125000000000000,79.068960128601383,29.268684427094824
4.250000000000000,77.925878363132923,33.237768405159481
4.375000000000000,76.162256579790078,37.622134652408377
4.500000000000000,73.747200618076468,42.370901607533919
4.625000000000000,70.678451076066682,47.390899600439908
4.750000000000000,66.990675465358177,52.542546808649907
4.875000000000000,62.760686191170603,57.642593950663503
5.000000000000000,58.107093328770555,62.476024229556504
5.125000000000000,53.182645036629100,66.817230834378669
5.250000000000000,48.159364948139824,70.457366920537127
5.375000000000000,43.209068926647969,73.231793241916234
5.500000000000000,38.483790862399527,75.040560826477625
5.625000000000000,34.100905702390968,75.856792059144658
5.750000000000000,30.136016056448765,75.721896835405441
5.875000000000000,26.623878412910916,74.730694516650810
6.000000000000000,23.565253432243755,73.011771821234375
6.125000000000000,20.936549454992786,70.708237207044615
6.250000000000000,18.699486402209826,67.962253297195107
6.375000000000000,16.809079953037024,64.904613333606466
6.500000000000000,15.219337485278342,61.649055569553977
6.625000000000000,13.886796256682378,58.290230031919615
6.750000000000000,12.772374797805632,54.904078128065625
6.875000000000000,11.842068236400193,51.549571146819147
7.000000000000000,11.066937320147940,48.271049469534468
7.125000000000000,10.422718204078624,45.100682374149661
7.250000000000000,9.889266558572571,42.060780513954702
7.375000000000000,9.449963019600861,39.165835574725590
7.500000000000000,9.091148177071394,36.424248015224894
7.625000000000000,8.801618533080007,33.839751150736629
7.750000000000000,8.572193543528435,31.412562452147986
7.875000000000000,8.395352484801128,29.140301063395926
8.000000000000000,8.264934518179281,27.018710867875095
8.125000000000000,8.175893365615989,25.042225011375128
8.250000000000000,8.124097858106270,23.204402922869093
8.375000000000000,8.106170329625783,21.498265791170548
8.500000000000000,8.119355878279644,19.916551745924105
8.625000000000000,8.161416624074660,18.451907891763836
8.750000000000000,8.230546125614705,17.097032904439697
8.875000000000000,8.325300021589003,15.844781077008753
9.000000000000000,8.444539724514668,14.688236425728582
9.125000000000000,8.587386621413700,13.620763642891708
9.250000000000000,8.753184745023522,12.636041235599839
9.375000000000000,8.941470288117999,11.728081043338378
9.500000000000000,9.151946660183188,10.891237422473605
9.625000000000000,9.384464045665137,10.120208672662692
9.750000000000000,9.639002629506802,9.410032718481112
9.875000000000000,9.915658819604719,8.756078617300223
10.000000000000000,10.214633925950727,8.154035116220540
10.125000000000000,10.536224859621372,7.599897206681150
10.250000000000000,10.880816497024556,7.089951409493095
10.375000000000000,11.248875420319542,6.620760353130721
10.500000000000000,11.640944797163020,6.189147074460931
10.625000000000000,12.057640204625942,5.792179366079722
10.750000000000000,12.499646235411202,5.427154412072677
10.875000000000000,12.967713751056742,5.091583889613753
11.000000000000000,13.462657667944607,4.783179663658186
11.125000000000000,13.985355178680188,4.499840163150837
11.250000000000000,14.536744324557719,4.239637497359158
11.375000000000000,15.117822845009273,4.000805348337107
11.500000000000000,15.729647237622819,3.781727658706267
11.625000000000000,16.373331967872184,3.580928121785165
11.750000000000000,17.050048771394383,3.397060472736203
11.875000000000000,17.761025993663976,3.228899574161503
12.000000000000000,18.507547912366201,3.075333286958538
12.125000000000000,19.290953986714303,2.935355116876132
12.250000000000000,20.112637975385854,2.808057628842811
12.375000000000000,20.974046860602805,2.692626624630111
12.500000000000000,21.876679510023548,2.588336084720255
12.625000000000000,22.822085000356926,2.494543882424852
12.750000000000000,23.811860516674664,2.410688287504380
12.875000000000000,24.847648728924510,2.336285288033252
13.000000000000000,25.931134531654470,2.270926773434609
13.125000000000000,27.064041013834608,2.214279639014890
13.250000000000000,28.248124502121713,2.166085893685711
13.375000000000000,29.485168491953053,2.126163878821306
13.500000000000000,30.776976245205486,2.094410738601910
13.625000000000000,32.125361789195332,2.070806322338485
13.750000000000000,33.532138997459540,2.055418749230112
13.875000000000000,34.999108365419461,2.048411928438871
14.000000000000000,36.528041010326092,2.050055405717478
14.125000000000000,38.120659320526547,2.060737006527813
14.250000000000000,39.778613548580516,2.080978870364711
14.375000000000000,41.503453479056291,2.111457629224142
14.500000000000000,43.296594095937211,2.153029684325337
14.625000000000000,45.159273914940384,2.206762791515128
14.750000000000000,47.092504317962456,2.273975492870451
14.875000000000000,49.097007811573395,2.356286349752998
15.000000000000000,51.173142605238558,2.455675466042835
15.125000000000000,53.320810237944420,2.574561470727280
15.250000000000000,55.539342137137759,2.715897994606613
15.375000000000000,57.827359926289570,2.883294771828402
15.500000000000000,60.182602953574366,3.081169874324659
15.625000000000000,62.601714833675694,3.314941298757176
15.750000000000000,65.079978714440457,3.591268216180033
15.875000000000000,67.610988444305585,3.918354681839790
16.000000000000000,70.186239797592746,4.306331439402902
16.125000000000000,72.794622452906670,4.767734461608451
16.250000000000000,75.421789693582322,5.318101619195841
16.375000000000000,78.049379249427340,5.976710483267474
16.500000000000000,80.654056237872269,6.767479086301400
16.625000000000000,83.206349512016376,7.720044542746634
16.750000000000000,85.669258942851901,8.871016747273699
16.875000000000000,87.996628425859275,10.265367800377799
17.000000000000000,90.131316027747995,11.957849900703148
