# Metodo: P3 : Método de RK4
# Intervalo: a = 0.000000000000000, b = 25.000000000000000
# N = 200
t,X,Y
0.000000000000000,30.000000000000000,4.000000000000000
0.125000000000000,31.257322310184016,3.952461787518724
0.250000000000000,32.570274320631248,3.919943746355574
0.375000000000000,33.940278074010453,3.902714762884496
0.500000000000000,35.368656829806655,3.901222158685535
0.625000000000000,36.856598705592690,3.916111897862093
0.750000000000000,38.405112611475708,3.948253816488618
0.875000000000000,40.014974836746697,3.998772877203501
1.000000000000000,41.686664296789920,4.069087673678773
1.125000000000000,43.420284025419348,4.160957674368027
1.250000000000000,45.215465992498085,4.276541006533296
1.375000000000000,47.071255730061784,4.418464941111280
1.500000000000000,48.985972557742569,4.589911641576800
1.625000000000000,50.957040414930416,4.794722169730639
1.750000000000000,52.980783455099111,5.037522163406808
1.875000000000000,55.052179689860010,5.323872948854642
2.000000000000000,57.164565190435497,5.660452006062564
2.125000000000000,59.309280848622429,6.055266469906887
2.250000000000000,61.475253782971088,6.517902401869115
2.375000000000000,63.648506658383727,7.059810402405323
2.500000000000000,65.811591260637816,7.694623991800024
2.625000000000000,67.942948812963898,8.438499963706736
2.750000000000000,70.016210419263348,9.310458092022130
2.875000000000000,71.999468906997319,10.332679212984184
3.000000000000000,73.854580930778664,11.530693642603505
3.125000000000000,75.536598223923062,12.933354303068500
3.250000000000000,76.993481009098334,14.572440641944906
3.375000000000000,78.166313171159683,16.481684316079876
3.500000000000000,78.990309244343546,18.694957432277719
3.625000000000000,79.396956937177541,21.243343331844237
3.750000000000000,79.317638344117269,24.150859338638324
3.875000000000000,78.688963628800966,27.428775424796896
4.000000000000000,77.459773214631489,31.068824372129213
4.125000000000000,75.599286519790156,35.036137594905459
4.250000000000000,73.105246574846404,39.263375966050466
4.375000000000000,70.010312877700180,43.648020027523149
4.500000000000000,66.384700187059849,48.054784688327233
4.625000000000000,62.333468393089059,52.324320277238860
4.750000000000000,57.988042411722421,56.287752887200807
4.875000000000000,53.493177336592539,59.784692327109499
5.000000000000000,48.992015984209354,62.680947515449421
5.125000000000000,44.612435004525626,64.882073982014982
5.250000000000000,40.457288874875055,66.340152610792460
5.375000000000000,36.599775328361312,67.053254343748440
5.500000000000000,33.083640622914959,67.058952208729361
5.625000000000000,29.926906391049669,66.424314159974153
5.750000000000000,27.127450837939218,65.234902003893361
5.875000000000000,24.668984814940174,63.584707412980640
6.000000000000000,22.526442644534901,61.568113491984270
6.125000000000000,20.670305381975132,59.274218303682601
6.250000000000000,19.069751449492602,56.783350635074517
6.375000000000000,17.694752733171820,54.165355817608166
6.500000000000000,16.517329874623719,51.479165031836770
6.625000000000000,15.512193794512430,48.773205978765179
6.750000000000000,14.656971680216583,46.086303214316911
6.875000000000000,13.932172125862579,43.448813652062481
7.000000000000000,13.321001015247293,40.883827364070249
7.125000000000000,12.809103700067510,38.408329339267515
7.250000000000000,12.384281686794369,36.034264650088984
7.375000000000000,12.036212655518471,33.769480754827663
7.500000000000000,11.756189593006690,31.618540286630889
7.625000000000000,11.536886459834230,29.583409122636922
7.750000000000000,11.372152708807950,27.664030528080432
7.875000000000000,11.256836042508623,25.858798728824188
8.000000000000000,11.186631262039205,24.164945761100454
8.125000000000000,11.157952382724917,22.578854790235767
8.250000000000000,11.167825022511736,21.096311858774458
8.375000000000000,11.213796179149987,19.712706570387425
8.500000000000000,11.293858762741165,18.423190742562033
8.625000000000000,11.406388556937416,17.222802677460983
8.750000000000000,11.550091597008171,16.106563457846616
8.875000000000000,11.723960250481211,15.069550590790712
9.000000000000000,11.927236554008073,14.106953394106375
9.125000000000000,12.159381594279701,13.214113737275934
9.250000000000000,12.420049921401592,12.386555094037181
9.375000000000000,12.709068152553099,11.620002320557777
9.500000000000000,13.026417065408466,10.910394124736027
9.625000000000000,13.372216598349133,10.253889823562807
9.750000000000000,13.746713271473275,9.646871683432072
9.875000000000000,14.150269622007369,9.085943891427537
10.000000000000000,14.583355312740042,8.567929004327403
10.125000000000000,15.046539624910328,8.089862558319889
10.250000000000000,15.540485089578121,7.648986389546258
10.375000000000000,16.065942045516274,7.242741108096757
10.500000000000000,16.623743938409941,6.868758081482830
10.625000000000000,17.214803196674148,6.524851214232236
10.750000000000000,17.840107534311414,6.209008755132981
10.875000000000000,18.500716541524642,5.919385320396640
11.000000000000000,19.197758429687316,5.654294287715647
11.125000000000000,19.932426798993869,5.412200691354042
11.250000000000000,20.705977294748139,5.191714730885942
11.375000000000000,21.519724011719599,4.991585995130867
11.500000000000000,22.375035495066842,4.810698497647526
11.625000000000000,23.273330170584632,4.648066620500508
11.750000000000000,24.216071015873363,4.502832068803443
11.875000000000000,25.204759256639063,4.374261949895118
12.000000000000000,26.240926837635592,4.261748108288495
12.125000000000000,27.326127374384651,4.164807871371089
12.250000000000000,28.461925238019294,4.083086392138500
12.375000000000000,29.649882359223825,4.016360815245212
12.500000000000000,30.891542255594629,3.964546542964841
12.625000000000000,32.188410686500777,3.927705940303505
12.750000000000000,33.541932216608385,3.906059896037243
12.875000000000000,34.953461818694333,3.900002751939221
13.000000000000000,36.424230462241507,3.910121229628722
13.125000000000000,37.955303409471666,3.937218127647509
13.250000000000000,39.547529666622165,3.982341735468330
13.375000000000000,41.201480705937711,4.046822121482470
